table_id,result
6fdd49ec-3c69-496a-91ba-d183bc65bb73,player
6fdd49ec-3c69-496a-91ba-d183bc65bb73,banker
6fdd49ec-3c69-496a-91ba-d183bc65bb73,player
6fdd49ec-3c69-496a-91ba-d183bc65bb73,player
6fdd49ec-3c69-496a-91ba-d183bc65bb73,banker
6fdd49ec-3c69-496a-91ba-d183bc65bb73,banker
6fdd49ec-3c69-496a-91ba-d183bc65bb73,tie
6fdd49ec-3c69-496a-91ba-d183bc65bb73,player
6fdd49ec-3c69-496a-91ba-d183bc65bb73,banker
6fdd49ec-3c69-496a-91ba-d183bc65bb73,banker
6fdd49ec-3c69-496a-91ba-d183bc65bb73,player
6fdd49ec-3c69-496a-91ba-d183bc65bb73,banker
6fdd49ec-3c69-496a-91ba-d183bc65bb73,banker
6fdd49ec-3c69-496a-91ba-d183bc65bb73,player
6fdd49ec-3c69-496a-91ba-d183bc65bb73,player
6fdd49ec-3c69-496a-91ba-d183bc65bb73,player
6fdd49ec-3c69-496a-91ba-d183bc65bb73,banker
6fdd49ec-3c69-496a-91ba-d183bc65bb73,player
6fdd49ec-3c69-496a-91ba-d183bc65bb73,player
6fdd49ec-3c69-496a-91ba-d183bc65bb73,banker
6fdd49ec-3c69-496a-91ba-d183bc65bb73,tie
6fdd49ec-3c69-496a-91ba-d183bc65bb73,banker
6fdd49ec-3c69-496a-91ba-d183bc65bb73,banker
6fdd49ec-3c69-496a-91ba-d183bc65bb73,banker
6fdd49ec-3c69-496a-91ba-d183bc65bb73,banker
6fdd49ec-3c69-496a-91ba-d183bc65bb73,player
6fdd49ec-3c69-496a-91ba-d183bc65bb73,banker
6fdd49ec-3c69-496a-91ba-d183bc65bb73,player
6fdd49ec-3c69-496a-91ba-d183bc65bb73,banker
6fdd49ec-3c69-496a-91ba-d183bc65bb73,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,tie
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,tie
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,tie
8a65c8ff-4419-4080-91ce-7bab9a7cd703,tie
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,tie
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,tie
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,tie
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,banker
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
8a65c8ff-4419-4080-91ce-7bab9a7cd703,player
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,tie
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,tie
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,tie
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,player
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
647cffbf-795b-442b-8f0b-91ab35a68316,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,tie
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,tie
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,banker
4e6524be-a2c3-4f39-b499-fcc50a21c24c,player
4e6524be-a2c3-4f39-b499-fcc50a21c24c,tie
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,tie
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,tie
7ac66004-2849-4e43-8111-23bb260ba52c,tie
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,tie
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,tie
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,tie
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,tie
7ac66004-2849-4e43-8111-23bb260ba52c,banker
7ac66004-2849-4e43-8111-23bb260ba52c,player
7ac66004-2849-4e43-8111-23bb260ba52c,banker
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,tie
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,tie
f67859dc-0aba-4457-90f0-922faeef10f7,tie
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,tie
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,tie
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,tie
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,tie
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,banker
f67859dc-0aba-4457-90f0-922faeef10f7,tie
f67859dc-0aba-4457-90f0-922faeef10f7,player
f67859dc-0aba-4457-90f0-922faeef10f7,player
e69fb301-3cc7-4492-a466-fc0760fc34be,banker
e69fb301-3cc7-4492-a466-fc0760fc34be,banker
e69fb301-3cc7-4492-a466-fc0760fc34be,banker
e69fb301-3cc7-4492-a466-fc0760fc34be,banker
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,banker
e69fb301-3cc7-4492-a466-fc0760fc34be,tie
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,banker
e69fb301-3cc7-4492-a466-fc0760fc34be,banker
e69fb301-3cc7-4492-a466-fc0760fc34be,banker
e69fb301-3cc7-4492-a466-fc0760fc34be,tie
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,banker
e69fb301-3cc7-4492-a466-fc0760fc34be,tie
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,tie
e69fb301-3cc7-4492-a466-fc0760fc34be,banker
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,tie
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,banker
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,player
e69fb301-3cc7-4492-a466-fc0760fc34be,banker
e69fb301-3cc7-4492-a466-fc0760fc34be,banker
e69fb301-3cc7-4492-a466-fc0760fc34be,banker
e69fb301-3cc7-4492-a466-fc0760fc34be,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,tie
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,tie
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,tie
cd8ca777-516d-405c-b45d-ec44245996db,tie
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,tie
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,tie
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,tie
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,player
cd8ca777-516d-405c-b45d-ec44245996db,banker
cd8ca777-516d-405c-b45d-ec44245996db,player
dffa02ab-c5de-45d9-8994-f61b393381e3,tie
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,tie
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,player
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,player
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,player
dffa02ab-c5de-45d9-8994-f61b393381e3,player
dffa02ab-c5de-45d9-8994-f61b393381e3,tie
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,player
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,player
dffa02ab-c5de-45d9-8994-f61b393381e3,player
dffa02ab-c5de-45d9-8994-f61b393381e3,player
dffa02ab-c5de-45d9-8994-f61b393381e3,player
dffa02ab-c5de-45d9-8994-f61b393381e3,tie
dffa02ab-c5de-45d9-8994-f61b393381e3,player
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,tie
dffa02ab-c5de-45d9-8994-f61b393381e3,player
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,player
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,player
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,player
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,player
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
dffa02ab-c5de-45d9-8994-f61b393381e3,banker
c1b8c490-4ca0-49e9-8a3d-c25f6882287a,player
c1b8c490-4ca0-49e9-8a3d-c25f6882287a,player
c1b8c490-4ca0-49e9-8a3d-c25f6882287a,banker
c1b8c490-4ca0-49e9-8a3d-c25f6882287a,banker
c1b8c490-4ca0-49e9-8a3d-c25f6882287a,banker
c1b8c490-4ca0-49e9-8a3d-c25f6882287a,banker
c1b8c490-4ca0-49e9-8a3d-c25f6882287a,player
c1b8c490-4ca0-49e9-8a3d-c25f6882287a,banker
c1b8c490-4ca0-49e9-8a3d-c25f6882287a,player
c1b8c490-4ca0-49e9-8a3d-c25f6882287a,banker
c1b8c490-4ca0-49e9-8a3d-c25f6882287a,player
c1b8c490-4ca0-49e9-8a3d-c25f6882287a,banker
c1b8c490-4ca0-49e9-8a3d-c25f6882287a,tie
c1b8c490-4ca0-49e9-8a3d-c25f6882287a,banker
c1b8c490-4ca0-49e9-8a3d-c25f6882287a,banker
